code,銘柄名称,市場区分,業種,売買単位,東証上場日
6538,ディスラプターズ,スタンダード,サービス業,100,2016-12-14
6539,ＭＳ－Ｊａｐａｎ,プライム,サービス業,100,2016-12-15
6540,船場,スタンダード,サービス業,100,2016-12-19
6543,日宣,スタンダード,サービス業,100,2017-02-16
6544,ジャパンエレベーターサービスホールディングス,プライム,サービス業,100,2017-03-17
6545,インターネットインフィニティー,グロース,サービス業,100,2017-03-21
6546,フルテック,スタンダード,サービス業,100,2017-03-22
6547,グリーンズ,スタンダード,サービス業,100,2017-03-23
6548,旅工房,グロース,サービス業,100,2017-04-18
6549,ディーエムソリューションズ,スタンダード,サービス業,100,2017-06-20
6551,ツナググループ・ホールディングス,スタンダード,サービス業,100,2017-06-30
6552,ＧａｍｅＷｉｔｈ,スタンダード,サービス業,100,2017-06-30
6554,エスユーエス,グロース,サービス業,100,2017-09-13
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード,サービス業,100,2017-10-05
6557,ＡＩＡＩグループ,グロース,サービス業,100,2019-12-23
6558,クックビズ,グロース,サービス業,100,2017-11-28
6560,エル・ティー・エス,プライム,サービス業,100,2017-12-14
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,グロース,サービス業,100,2017-12-15
6562,ジーニー,グロース,サービス業,100,2017-12-18
6563,みらいワークス,グロース,サービス業,100,2017-12-19
6564,ミダックホールディングス,プライム,サービス業,100,2018-12-21
6566,要興業,スタンダード,サービス業,100,2017-12-25
6568,神戸天然物化学,グロース,サービス業,100,2018-03-15
6570,共和コーポレーション,スタンダード,サービス業,100,2018-03-19
6571,キュービーネットホールディングス,プライム,サービス業,100,2018-03-23
6572,オープングループ,プライム,サービス業,100,2018-03-27
6573,ＣＲＡＶＩＡ,グロース,サービス業,100,2018-03-28
6574,コンヴァノ,グロース,サービス業,100,2018-04-11
6577,ベストワンドットコム,グロース,サービス業,100,2018-04-25
6578,コレックホールディングス,スタンダード,サービス業,100,2018-04-27
6579,ログリー,グロース,サービス業,100,2018-06-20
6580,ライトアップ,グロース,サービス業,100,2018-06-22
6584,三櫻工業,プライム,輸送用機器,100,1961-10-02
6586,マキタ,プライム,機械,100,1968-08-21
6588,東芝テック,プライム,電気機器,100,1962-11-17
6590,芝浦メカトロニクス,プライム,電気機器,100,1969-10-01
6592,マブチモーター,プライム,電気機器,100,1986-12-05
6594,ニデック,プライム,電気機器,100,1998-09-16
6597,ＨＰＣシステムズ,グロース,電気機器,100,2019-09-26
6599,エブレン,スタンダード,電気機器,100,2020-06-29
6612,バルミューダ,グロース,電気機器,100,2020-12-16
6613,ＱＤレーザ,グロース,電気機器,100,2021-02-05
6614,シキノハイテック,スタンダード,電気機器,100,2021-03-24
6615,ユー・エム・シー・エレクトロニクス,プライム,電気機器,100,2016-03-15
6616,トレックス・セミコンダクター,プライム,電気機器,100,2014-04-08
6617,東光高岳,プライム,電気機器,100,2012-10-01
6619,ダブル・スコープ,プライム,電気機器,100,2011-12-16
6620,宮越ホールディングス,プライム,不動産業,100,2011-10-03
6622,ダイヘン,プライム,電気機器,100,1961-10-02
6625,ＪＡＬＣＯホールディングス,スタンダード,不動産業,100,2013-07-16
6626,ＳＥＭＩＴＥＣ,スタンダード,電気機器,100,2013-07-16
6627,テラプローブ,スタンダード,電気機器,100,2010-12-16
6629,テクノホライゾン,スタンダード,電気機器,100,2013-07-16
6630,ヤーマン,プライム,電気機器,100,2011-01-27
6632,ＪＶＣケンウッド,プライム,電気機器,100,2008-10-01
6633,ＣＧＳホールディングス,スタンダード,電気機器,100,2013-07-16
6634,ＪＮグループ,スタンダード,電気機器,100,2013-07-16
6635,大日光・エンジニアリング,スタンダード,電気機器,100,2013-07-16
6637,寺崎電気産業,スタンダード,電気機器,100,2013-07-16
6638,ミマキエンジニアリング,プライム,電気機器,100,2013-07-16
6643,戸上電機製作所,スタンダード,電気機器,100,1961-10-02
6644,大崎電気工業,プライム,電気機器,100,1962-01-04
6645,オムロン,プライム,電気機器,100,1966-09-16
6647,森尾電機,スタンダード,電気機器,100,1962-09-28
6648,かわでん,スタンダード,電気機器,100,2013-07-16
6651,日東工業,プライム,電気機器,100,1990-02-14
6652,ＩＤＥＣ,プライム,電気機器,100,1989-03-17
6653,正興電機製作所,プライム,電気機器,100,2017-11-27
6654,不二電機工業,スタンダード,電気機器,100,2006-11-17
6656,インスペック,スタンダード,電気機器,100,2006-06-21
6658,シライ電子工業,スタンダード,電気機器,100,2013-07-16
6659,メディアリンクス,スタンダード,電気機器,100,2013-07-16
6662,ユビテック,スタンダード,電気機器,100,2013-07-16
6663,太洋テクノレックス,スタンダード,電気機器,100,2013-07-16
6664,オプトエレクトロニクス,スタンダード,電気機器,100,2013-07-16
6666,リバーエレテック,スタンダード,電気機器,100,2013-07-16
6668,アドテック　プラズマ　テクノロジー,スタンダード,電気機器,100,2004-07-26
6670,ＭＣＪ,スタンダード,電気機器,100,2004-06-01
6674,ジーエス・ユアサ　コーポレーション,プライム,電気機器,100,2004-04-01
6675,サクサ,スタンダード,電気機器,100,2004-02-02
6676,ＢＵＦＦＡＬＯ,スタンダード,電気機器,100,2003-10-01
6677,エスケーエレクトロニクス,スタンダード,電気機器,100,2013-07-16
6678,テクノメディカ,スタンダード,電気機器,100,2007-03-12
6694,ズーム,スタンダード,電気機器,100,2017-03-28
6696,トラース・オン・プロダクト,グロース,電気機器,100,2017-08-09
6699,ダイヤモンドエレクトリックホールディングス,スタンダード,電気機器,100,2018-10-01
6701,日本電気,プライム,電気機器,100,1949-05-16
6702,富士通,プライム,電気機器,100,1949-05-16
6703,沖電気工業,プライム,電気機器,100,1951-11-22
6706,電気興業,プライム,電気機器,100,1961-10-02
6707,サンケン電気,プライム,電気機器,100,1961-10-02
6718,アイホン,プライム,電気機器,100,1999-01-11
6721,ウインテスト,スタンダード,電気機器,100,2003-09-03
6723,ルネサスエレクトロニクス,プライム,電気機器,100,2003-07-24
6724,セイコーエプソン,プライム,電気機器,100,2003-06-24
6727,ワコム,プライム,電気機器,100,2005-12-27
6728,アルバック,プライム,電気機器,100,2004-04-20
6730,アクセル,スタンダード,電気機器,100,2008-11-17
6731,ピクセラ,スタンダード,電気機器,100,2002-12-10
6736,サン電子,スタンダード,電気機器,100,2013-07-16
6737,ＥＩＺＯ,プライム,電気機器,100,2002-03-12
6740,ジャパンディスプレイ,プライム,電気機器,100,2014-03-19
6741,日本信号,プライム,電気機器,100,1949-05-16
6742,京三製作所,プライム,電気機器,100,1949-05-16
6743,大同信号,スタンダード,電気機器,100,1962-09-24
6744,能美防災,プライム,電気機器,100,1962-12-01
6745,ホーチキ,プライム,電気機器,100,1963-07-29
6748,星和電機,スタンダード,電気機器,100,2013-07-16
6750,エレコム,プライム,電気機器,100,2013-03-08
6752,パナソニック　ホールディングス,プライム,電気機器,100,1949-05-16
6753,シャープ,プライム,電気機器,100,1956-03-30
6754,アンリツ,プライム,電気機器,100,1961-10-02
6757,ＯＳＧコーポレーション,スタンダード,電気機器,100,2013-07-16
6758,ソニーグループ,プライム,電気機器,100,1958-12-01
6762,ＴＤＫ,プライム,電気機器,100,1961-09-04
6763,帝国通信工業,プライム,電気機器,100,1961-10-02
6768,タムラ製作所,プライム,電気機器,100,1961-10-02
6769,ザインエレクトロニクス,スタンダード,電気機器,100,2013-07-16
6770,アルプスアルパイン,プライム,電気機器,100,1961-10-02
6771,池上通信機,スタンダード,電気機器,100,1961-10-02
6772,東京コスモス電機,スタンダード,電気機器,100,1970-11-24
6775,ＴＢグループ,スタンダード,電気機器,100,1961-10-02
6776,天昇電気工業,スタンダード,化学,100,1961-10-02
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード,電気機器,100,2013-07-16
6778,アルチザネットワークス,スタンダード,電気機器,100,2001-07-19
6779,日本電波工業,プライム,電気機器,100,1990-12-06
6785,鈴木,プライム,電気機器,100,2012-05-28
6786,ＲＶＨ,スタンダード,サービス業,100,2000-12-21
6787,メイコー,プライム,電気機器,100,2013-07-16
6788,日本トリム,プライム,電気機器,100,2003-02-04
6794,フォスター電機,プライム,電気機器,100,1962-05-01
6797,名古屋電機工業,スタンダード,電気機器,100,2024-03-13
6798,ＳＭＫ,プライム,電気機器,100,1962-09-11
6800,ヨコオ,プライム,電気機器,100,1962-10-03
6803,ティアック,スタンダード,電気機器,100,1970-04-01
6804,ホシデン,プライム,電気機器,100,1992-12-18
6806,ヒロセ電機,プライム,電気機器,100,1972-12-01
6807,日本航空電子工業,プライム,電気機器,100,1973-04-02
6809,ＴＯＡ,プライム,電気機器,100,1996-08-08
6810,マクセル,プライム,電気機器,100,2014-03-18
6814,古野電気,プライム,電気機器,100,2013-07-16
6817,スミダコーポレーション,プライム,電気機器,100,1998-12-03
6819,伊豆シャボテンリゾート,スタンダード,サービス業,100,2013-07-16
6820,アイコム,プライム,電気機器,100,2001-01-31
6822,大井電気,スタンダード,電気機器,100,2013-07-16
6823,リオン,プライム,電気機器,100,2000-05-15
6824,新コスモス電機,スタンダード,電気機器,100,2013-07-16
6832,アオイ電子,スタンダード,電気機器,100,2000-08-10
6834,精工技研,スタンダード,電気機器,100,2013-07-16
6835,アライドテレシスホールディングス,スタンダード,電気機器,100,2000-07-27
6836,ぷらっとホーム,スタンダード,電気機器,100,2000-07-11
6837,京写,スタンダード,電気機器,100,2013-07-16
6838,多摩川ホールディングス,スタンダード,電気機器,100,2013-07-16
6840,ＡＫＩＢＡホールディングス,スタンダード,電気機器,100,2013-07-16
6841,横河電機,プライム,電気機器,100,1949-05-16
6844,新電元工業,プライム,電気機器,100,1961-10-02
6845,アズビル,プライム,電気機器,100,1961-10-02
6848,東亜ディーケーケー,スタンダード,電気機器,100,1961-11-02
6849,日本光電工業,プライム,電気機器,100,1961-11-02
6850,チノー,プライム,電気機器,100,1962-04-02
6853,共和電業,スタンダード,電気機器,100,1969-08-12
6855,日本電子材料,スタンダード,電気機器,100,2005-02-08
6856,堀場製作所,プライム,電気機器,100,1974-03-29
6857,アドバンテスト,プライム,電気機器,100,1983-02-09
6858,小野測器,スタンダード,電気機器,100,1983-08-15
6859,エスペック,プライム,電気機器,100,1985-08-06
6861,キーエンス,プライム,電気機器,100,1989-12-25
6862,ミナトホールディングス,スタンダード,電気機器,100,2013-07-16
6863,ニレコ,スタンダード,電気機器,100,2013-07-16
6864,エヌエフホールディングス,スタンダード,電気機器,100,2013-07-16
6866,日置電機,プライム,電気機器,100,2001-11-22
6867,リーダー電子,スタンダード,電気機器,100,2013-07-16
6869,シスメックス,プライム,電気機器,100,1996-07-25
6870,日本フェンオール,スタンダード,電気機器,100,2013-07-16
6871,日本マイクロニクス,プライム,電気機器,100,2013-07-16
6874,協立電機,スタンダード,電気機器,100,2013-07-16
6875,メガチップス,プライム,電気機器,100,2000-12-25
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,スタンダード,電気機器,100,2006-08-28
6882,三社電機製作所,スタンダード,電気機器,100,2013-07-16
6888,アクモス,スタンダード,情報・通信業,100,2013-07-16
6890,フェローテック,スタンダード,電気機器,100,2013-07-16
6894,パルステック工業,スタンダード,電気機器,100,2000-03-21
6897,ツインバード,スタンダード,電気機器,100,2000-03-01
6898,トミタ電機,スタンダード,電気機器,100,2013-07-16
6899,ＡＳＴＩ,スタンダード,電気機器,100,2002-12-16
6902,デンソー,プライム,輸送用機器,100,1953-01-05
6904,原田工業,スタンダード,電気機器,100,2013-07-16
6905,コーセル,プライム,電気機器,100,1999-01-25
6907,ジオマテック,スタンダード,電気機器,100,2013-07-16
6908,イリソ電子工業,プライム,電気機器,100,2013-07-16
6912,菊水ホールディングス,スタンダード,電気機器,100,2013-07-16
6914,オプテックスグループ,プライム,電気機器,100,2001-08-29
6915,千代田インテグレ,スタンダード,電気機器,100,2001-03-30
6918,アバールデータ,スタンダード,電気機器,100,2013-07-16
6919,ケル,スタンダード,電気機器,100,2013-07-16
6920,レーザーテック,プライム,電気機器,100,2012-03-14
